"question_id","question_text","answers","correction","reflections","creation_time","generator_signature","lisa_sheet_id","lisa_sheet_name","rank"
"1000153","Quel(s) élément(s) de surveillance doit comporter un traitement antituberculeux par isoniazide, rifampicine, pyrazinamide et éthambutol ?","CPK;; transaminases;; uricémie;; angiographie à la fluoresceine;; échographie cardiaque","[0.0, 0.5, 0.5, 0.0, 0.0]","Il y a un risque de toxicité hépatique en particulier du à l'isoniazide et au pyrazinamide. L’élimination rénale du pyrazinamide entre en compétition avec celle de l’acide urique. L'hyperuricémie est un marqueur de bonne observance Il y a un risque de névrite optique rétrobulbaire avec le traitement par ethambutol (durée du traitement 2 mois) et un bilan ophtalmologique (champ visuel et vision des couleurs) est recommandé.","2024-06-11 08:47:35.674320","5-shot_gpt3.5_basic_v1","OIC-023-19-A","Connaître l’existence des violences obstétricales","A"
"1000154","Quelles sont les conditions pour qu'un prélèvement d'organes entre vivants puisse être autorisé ?","Il doit y avoir un intérêt thérapeutique pour le receveur;; Le donneur doit absolument être parent biologique du receveur;; Le receveur doit être majeur protégé;; Le donneur doit pouvoir prouver une vie commune d'au moins deux ans avec le receveur;; Le consentement du donneur vivant doit être implicite","[1.0, 0.0, -1.0, 0.5, -1.0]","Il est crucial de connaître les critères nécessaires pour qu'un prélèvement d'organes entre vivants puisse être autorisé. Il est également important de comprendre que ces critères sont stricts et encadrés par la loi afin de protéger tant le donneur que le receveur.","2024-06-11 08:47:43.295932","5-shot_gpt3.5_basic_v1","OIC-009-25-B","Don d’organes entre vivants","B"
"1000155","Quels sont les critères mobilisés pour définir un problème comme une priorité de santé publique ?","La gravité et la fréquence;; L'impact socio-économique et la faisabilité;; La perception du problème et l'acceptabilité;; L'adhésion de tous et la décision politique;; Tous les critères mentionnés précédemment","[1.0, 1.0, 1.0, 1.0, 0.0]","Les critères de priorité de santé publique incluent la gravité, la fréquence, l'impact socio-économique, la faisabilité, la perception du problème, l'acceptabilité et l'adhésion de tous, validés par le décideur politique.","2024-06-11 08:47:52.800762","5-shot_gpt3.5_basic_v1","OIC-021-05-B","Connaître les différents critères qui sont mobilisés pour définir un problème comme une priorité de santé publique","B"
"1000156","Pour quelles raisons l'identification par empreintes génétiques peut-elle être recherchée dans le cadre d'une procédure judiciaire en France ?","pour établir, lorsqu'elle est inconnue, l'identité d'une personne décédée;; pour rechercher les caractéristiques d'un ou plusieurs gènes susceptibles d'être à l'origine du développement d'une maladie;; pour identifier des personnes décédées lors d'actions de combat;; pour obtenir ou supprimer des subsides;; pour rechercher des personnes capturées par les forces armées","[1.0, 0.0, 0.0, 0.5, 0.0]","Pour répondre à cette question, il est nécessaire de se rappeler des trois cadres dans lesquels l'identification par empreintes génétiques peut être recherchée, tel que mentionné dans la fiche.","2024-06-11 08:48:01.416825","5-shot_gpt3.5_basic_v1","OIC-009-27-B","Tests génétiques","B"
"1000157","Connaître la définition d’un signalement judiciaire et d’une réquisition judiciaire.","Un signalement judiciaire est un document adressé au Procureur de la République dans le but de dénoncer une infraction pénale.;; Un signalement judiciaire concerne des faits graves nécessitant des mesures appropriées.;; Une réquisition judiciaire est un document par lequel un officier de police judiciaire requiert des constations ou des examens techniques ou scientifiques.;; Une réquisition judiciaire ne peut pas avoir pour objet d'obtenir des renseignements médicaux.","[0.0, 1.0, 0.0, 1.0]","A : Faux, un signalement judiciaire n'est pas une dénonciation mais un rapport de faits graves.
B : Vrai, un signalement judiciaire concerne des faits graves nécessitant des mesures appropriées.
C : Faux, c'est la définition d'une réquisition judiciaire.
D : Vrai, une réquisition judiciaire ne peut pas avoir pour objet d'obtenir des renseignements médicaux.","2024-06-11 08:48:10.971749","5-shot_gpt3.5_basic_v1","OIC-012-05-B","Connaître la définition d’un signalement judiciaire et d’une réquisition judiciaire","B"
"1000158","Quel rôle ont les contractions utérines pendant l'accouchement ?","Expulser le placenta;; Traverser la filière pelvienne par le fœtus;; Réduire la fièvre de la mère;; Augmenter l'appétit de la mère;; Diminuer le rythme cardiaque du fœtus","[0.0, 1.0, 0.0, 0.0, 0.0]","Les contractions utérines ont pour rôle d'entraîner la dilatation du col utérin et la traversée de la filière pelvienne par le fœtus.","2024-06-11 08:48:18.183257","5-shot_gpt3.5_basic_v1","OIC-031-04-A","Connaître le rôle des contractions utérines et la manière de les surveiller","A"
"1000159","Parmi ces propositions, quelle(s) est/sont la/ les principale(s) étiologie(s) de la chondrocalcinose secondaire ?","Sarcoïdose;; Hyperparathyrodie primaire;; Insuffisance rénale;; Hypertension artérielle;; Hémochromatose","[0.0, 0.5, 0.0, 0.0, 0.5]","Les deux étiologies de chondrocalcinose secondaire les plus fréquentes sont l'hyperparathyroidie primitive et l'hémochromatose. Plus rarement, la chondrocalcinose accompagne une hypomagnésémie (syndrome de Gitelman), une alcaptonurie (ochronose) ou une hypophosphatasie","2024-06-11 08:48:30.609881","5-shot_gpt3.5_basic_v1","OIC-020-05-B","Hypothèses de recherche","B"
"1000160","Quels sont les mécanismes de défense observés chez les patients, leurs proches ou les professionnels de santé lors de l'annonce d'une mauvaise nouvelle en santé ?","Projection;; Mutation;; Déni;; Évolution;; Maturation","[1.0, 0.0, 1.0, 0.0, 0.0]","Les mécanismes de défense varient et peuvent inclure le déni, la projection, la régression, etc.","2024-06-11 08:48:39.231833","5-shot_gpt3.5_basic_v1","OIC-001-08-A","Connaître les principaux mécanismes de défense observés chez les patients / leurs proches / les professionnels de santé dans le cadre de l’annonce d’une mauvaise nouvelle en santé","A"
"1000163","Parmi les signes cliniques suivants, lequels fait (font) partie du (des) critère(s) diagnostique(s) de la maladie de Kawasaki ?","éruption cutanée;; conjonctivite bilatérale non purulente;; lymphadénopathie cervicale;; fièvre > 5 jours;; arthrite des petites articulations","[0.5, 1.0, 1.0, 1.0, 0.0]","Les critères diagnostiques de la maladie de Kawasaki incluent notamment la conjonctivite bilatérale non purulente, la lymphadénopathie cervicale, la fièvre > 5 jours, les modifications des muqueuses orales et des extrémités, et l'éruption cutanée.","2024-06-11 08:49:07.877009","5-shot_gpt3.5_basic_v1","OIC-020-09-B","Pertinence des données recueillies","B"
"1000164","Quel(s) élément(s) biologique(s) est/sont nécessaires avant l’introduction d’un traitement par antipsychotique atypique ?","Glycémie à jeun;; Bilan lipidique;; TSH;; Prolactine;; Protéinurie des 24 heures","[0.5, 0.5, 0.0, 0.0, 0.0]","C. Non, dans le bilan prélithium D. Durant le suivi, ou sur point d’appel E. Non, dans le bilan pré lithium","2024-06-11 08:49:16.524560","5-shot_gpt3.5_basic_v1","OIC-004-43-A","Connaître la définition et les principes des précautions standard","A"
"1000165","Quels sont les critères nécessaires pour une hospitalisation en psychiatrie sans consentement ?","Nécessité de soins immédiats assortis d'une surveillance médicale;; Situation de péril imminent pour la personne;; Incapacité de donner son consentement;; Risque grave à l'intégrité de la personne;; Demande d'un tiers obligatoire","[1.0, 0.5, 1.0, 1.0, 0.0]","Les critères principaux sont la nécessité de soins immédiats assortis d'une surveillance médicale et l'incapacité de donner son consentement.","2024-06-11 08:49:24.617263","5-shot_gpt3.5_basic_v1","OIC-015-02-A","Connaître les indications à une hospitalisation en psychiatrie sans consentement","A"
"1000166","En médecine, les consultations de suivi de grossesse peuvent permettre de repérer des situations de vulnérabilité sociale ou psychologique chez la femme enceinte et de mettre en place un suivi coordonné. Parmi les propositions suivantes, quels sont les moments propices pour repérer ces situations ?","Lors de l'écho de datation;; Lors de l'entretien prénatal précoce;; Pendant l'échographie morphologique;; À la dernière consultation avant l'accouchement;; Lors de la prescription du traitement anténatal de la prénatalité","[0.0, 1.0, 0.0, 0.0, 0.0]","- L'entretien prénatal précoce est un moment clé pour repérer les situations de vulnérabilité sociale ou psychologique
- Les autres étapes de la grossesse, bien que importantes, ne sont pas spécifiquement dédiées à ces repérages","2024-06-11 08:49:36.198508","5-shot_gpt3.5_basic_v1","OIC-023-17-B","Intégrer la dimension psychosociale au suivi de la femme enceinte et du couple","B"
"1000167","Quel organisme consultatif a pour mission d'évaluer l'utilité médicale de l'ensemble des actes, prestations et produits de santé pris en charge par l'assurance maladie ?","HCSP;; CCNE;; EHESP;; HAS;; HCAAM","[0.0, 0.0, 0.0, 1.0, 0.0]","La Haute autorité de santé (HAS) a pour mission d'évaluer l'utilité médicale de l'ensemble des actes, prestations et produits de santé pris en charge par l'assurance maladie.","2024-06-11 09:51:42.741324","5-shot_gpt3.5_basic_v1","OIC-016-06-B","Connaître les organismes consultatifs et autres structures nationales intervenant dans l’élaboration des politiques de santé","B"
"1000169","Quels sont les aliments à éviter pour prévenir la listériose materno-fœtale ?","Les fromages à pâte molle au lait cru et les poissons cuits;; Les fromages à pâte molle au lait cru, les poissons fumés et les graines germées crues;; Les fruits de mer crus et les légumes germés;; Les plats cuisinés chauds et les légumes bouillis;; Les fromages à pâte dure et les légumes cuits","[0.0, 1.0, -1.0, -1.0, -1.0]","Il est important de contrôler les aliments consommés pour éviter les risques de listériose. Les fromages à pâte molle au lait cru, les poissons fumés et les graines germées crues sont des aliments à éviter.","2024-06-12 11:29:29.078830","5-shot_llama3_basic_v1","OIC-027-20-A","Listériose materno-fœtale (MF) : connaître les éléments de prévention","A"
"1000170","Durant la grossesse, quels sont les vaccins autorisés ?","Vaccins inactivés comme le vaccin contre la grippe, tétanos, diphtérie, hépatite A et B, méningocoque, pneumocoque;; Vaccins vivants atténués comme la rougeole, oreillons, rubéole (ROR), varicelle, BCG, rotavirus;; Les vaccins contre la choléra, typhoïde sauf en cas de séjour dans une zone à risque;; Les vaccins à ARNm (COVID-19);; Aucun vaccin n'est autorisé pendant la grossesse","[1.0, -1.0, 0.0, 0.5, -1.0]","La femme enceinte peut recevoir des vaccins inactivés et certains vivants atténués en cas de nécessité, comme le vaccin contre la fièvre jaune.","2024-06-12 11:29:38.890538","5-shot_llama3_basic_v1","OIC-027-33-A","Vaccins et grossesse","A"
"1000171","Quel est le principal objectif de la recommandation HAS 2019 pour les professionnels de santé de premier recours concernant les mutilations sexuelles féminines ?","diagnostiquer les mutilations sexuelles féminines;; prévenir les mutilations sexuelles féminines;; traiter les mutilations sexuelles féminines;; sensibiliser les femmes aux mutilations sexuelles féminines;; référer les femmes à un spécialiste","[0.0, 1.0, -1.0, 0.5, 0.0]","La recommandation HAS 2019 vise à aider les professionnels de santé de premier recours à détecter et à prévenir les mutilations sexuelles féminines.","2024-06-12 11:29:55.352189","5-shot_llama3_basic_v1","OIC-011-05-B","Connaître les spécificités des mutilations sexuelles féminines","B"
"1000173","Quel est l'objectif principal des méthodes de résolution de problèmes et des approches techniques à la santé et aux contextes biomédicaux ?","Améliorer la prise de décision médicale;; Développer de nouveaux médicaments;; Évaluer les résultats des soins de santé;; Stocker et indexer des informations médicales;; Réduire les coûts des soins de santé","[1.0, -1.0, -1.0, 0.5, -1.0]","L'objectif principal des méthodes de résolution de problèmes et des approches techniques à la santé et aux contextes biomédicaux est d'améliorer la prise de décision médicale en utilisant les technologies de l'information et de la communication (TIC) pour stocker et indexer des informations médicales et ainsi aider les médecins à prendre des décisions éclairées.","2024-06-12 11:30:57.651263","5-shot_llama3_basic_v1","OIC-003-19-B","Connaître la résolution de problème avec les TICE","B"
"1000174","Quel est le risque à prendre en compte lors de l'utilisation d'un scanner injecté chez une femme enceinte ?","Risque de cancer de l'enfance;; Risque d'effet délétère si la dose dépasse 100 mGy;; Risque d'allergie au produit de contraste;; Risque de fausse route diagnostique;; Risque d'avortement spontané","[0.0, 1.0, 0.0, 0.0, 0.0]","Penser à la dose de radiation et à l'âge de la grossesse.","2024-06-12 11:31:41.208211","5-shot_llama3_basic_v1","OIC-026-05-B","Connaître les particularités de l’imagerie chez la femme enceinte","B"
"1000175","Quel est le critère de définition d'une infection locale liée à un cathéter veineux central ?","Présence de signes généraux d'infection et d'une hémoculture positive;; Présence d'au moins un signe clinique d'infection au site d'insertion et d'un prélèvement microbiologique positif;; Culture de l'extrémité du cathéter > 10³ UFC/l;; Régression rapide des signes cliniques après ablation du CVC;; Hémoculture différentielle avec délai de positivité entre l'hémoculture périphérique et celle prélevée sur le cathéter","[-1.0, 1.0, 0.0, 0.0, 0.0]","Il est important de bien comprendre les critères diagnostiques des infections liées aux cathéters, en fonction du type de cathéter incriminé. Les critères de définition varient suivant le type de cathéter.","2024-06-12 11:32:25.174876","5-shot_llama3_basic_v1","OIC-004-36-B","Connaître les critères diagnostiques d’une infection liée au cathéter","B"
"1000176","Parmi les risques professionnels pour la grossesse, quel est le facteur de risque d'accouchement prématuré lié aux vibrations ?","Le port de charges lourdes;; L'exposition aux basses fréquences;; Les rayonnements ionisants;; L'exposition aux vibrations;; Les horaires et le rythme de travail","[-1.0, -1.0, -1.0, 1.0, -1.0]","Les vibrations sont un facteur de risque d'accouchement prématuré, mais il est difficile de les caractériser et donc d'identifier un seuil de dangerosité net.","2024-06-12 11:33:15.824036","5-shot_llama3_basic_v1","OIC-029-02-A","Connaître les principaux risques professionnels, physiques, chimiques ou biologiques pour la grossesse","A"
"1000177","Quel est le traitement antibiotique approprié pour une endométrite aigüe du post-partum ?","Un antibiotique à large spectre administré par voie orale;; Un antibiotique à large spectre administré par voie intraveineuse initialement, puis relayé par une antibiothérapie orale;; Un antibiotique compatible avec l'allaitement maternel et poursuivi pour une durée de 7 jours;; Un antibiotique administré uniquement si les résultats bactériologiques sont positifs","[0.0, 1.0, 0.5, -1.0]","L'endométrite aigüe du post-partum nécessite une antibiothérapie à large spectre administrée de manière intraveineuse initialement, puis relayée par une antibiothérapie orale. Il est important de choisir un antibiotique compatible avec l'allaitement maternel.","2024-06-12 11:33:38.607564","5-shot_llama3_basic_v1","OIC-034-03-B","Savoir traiter une hyperthermie pendant les suites de couches en fonction de l'étiologie","B"
"1000178","Parmi les éléments suivants, lequel caractérise une ecchymose ?","Une couleur verte;; Une couleur rougeâtre;; Une forme circulaire;; Une forme régulière;; Une bordure nette","[0.0, 1.0, 0.0, 0.0, 0.0]","L'examen de l'Iconographie 1 nous montre que l'ecchymose a une couleur rougeâtre et une forme en chevron.","2024-06-12 11:34:23.934994","5-shot_llama3_basic_v1","OIC-013-05-B","Exemple des lésions élémentaires (ecchymoses, hématomes, plaies...)","B"
"1000179","Quel est le rôle des agences régionales de santé (ARS) ?","Définir et mettre en œuvre la politique de santé en région;; Gérer les hôpitaux et les cliniques;; Fixer les objectifs des conseils généraux;; Contrôler les dépenses de santé;; Gérer les centres de santé et d'aide médicale","[1.0, 0.5, 0.0, 0.5, 0.0]","Les ARS sont chargées du pilotage régional du système de santé et définissent et mettent en œuvre la politique de santé en région. Elles ont également un rôle dans la régulation de l'offre de santé en région.","2024-06-13 04:00:40.535456","5-shot_llama3_basic_v1","OIC-016-04-A","Connaître les structures relayant à l’échelle régionale, départementale ou territoriale les actions du ministère en charge de la santé","A"
"1000180","Quel est le principal mode de contamination de l'herpès néonatal ?","Contamination pendant la grossesse maternelle;; Contamination pendant l'accouchement;; Contamination postnatale à partir d'un herpès maternel ou dans l'entourage;; Contamination par la filière génitale infectée lors de l'accouchement","[0.0, 0.0, 0.0, 1.0]","Le texte indique que le principal mode de contamination de l'herpès néonatal est le passage par la filière génitale infectée lors de l'accouchement.","2024-06-13 04:00:56.228363","5-shot_llama3_basic_v1","OIC-027-13-B","Connaître les mécanismes de transmission materno-fœtale des virus les plus fréquemment impliqués","B"
"1000181","Quel est le facteur de risque maternel lié à l'âge de la mère ?","Âge > 18 ans;; Âge < 18 ans ou > 35 ans;; Âge entre 25 et 30 ans;; Âge < 25 ans;; Âge > 40 ans","[0.0, 1.0, 0.0, 0.0, 0.0]","L'âge de la mère est un facteur de risque de menace d'accouchement prématuré, notamment si la mère est trop jeune (< 18 ans) ou trop âgée (> 35 ans).","2024-06-13 04:01:15.761886","5-shot_llama3_basic_v1","OIC-024-19-A","Connaître les facteurs de risque de la menace d’accouchement prématuré","A"
"1000182","Comment se produit l'infection materno-fœtale par streptocoque B ?","Par voie hematogène;; Par voie vaginale, ascendante;; Par voie digestive;; Par voie respiratoire;; Par voie cutanée","[-1.0, 1.0, -1.0, -1.0, -1.0]","L'infection materno-fœtale liée au streptocoque B se fait par voie vaginale, ascendante, avec contamination lors du passage dans la filière génitale maternelle lors de l'accouchement ou de la rupture prolongée des membranes fœtales.","2024-06-13 04:01:31.329343","5-shot_llama3_basic_v1","OIC-027-22-B","Connaître les mécanismes de transmission materno-fœtale du streptocoque B","B"
"1000183","Quel est le rôle de l'interopérabilité des systèmes d'information dans le système de santé et d'accompagnement social ?","Structurer les données de santé;; Favoriser la co-construction des solutions numériques;; Assurer la communication efficace entre les différents outils numériques;; Evaluer les effets inattendus des solutions numériques","[0.0, 0.0, 1.0, 0.0]","L'interopérabilité est essentielle pour permettre la communication efficace entre les différents outils numériques et ainsi soutenir la transformation du système de santé et d'accompagnement social.","2024-06-13 04:02:11.723151","5-shot_llama3_basic_v1","OIC-018-11-B","Identifier les éléments clés nécessaires à l’usage des nouveaux outils du numérique (aspects juridiques, aspects organisationnels, aspects techniques, aspects pédagogiques patient et professionnel)","B"
"1000185","Quel est le rôle du professionnel de santé lors de la pratique de la télémédecine ?","Évaluer la pertinence du recours à une pratique à distance et informer le patient.;; Faire une visite à domicile pour évaluer l'état du patient.;; Prévoir la présence d'un professionnel de santé accompagnant en permanence.;; S'assurer de la disponibilité des données médicales du patient nécessaires à la réalisation de l'acte.","[1.0, -1.0, 0.0, 0.5]","Le professionnel de santé doit évaluer la pertinence du recours à une pratique à distance et informer le patient de la téléconsultation. Il doit également s'assurer de la disponibilité des données médicales du patient nécessaires à la réalisation de l'acte.","2024-06-13 04:25:02.718596","5-shot_llama3_basic_v1","OIC-017-03-A","Connaître le cadre éthique et déontologique","A"
"1000186","Lors de la technique de poussée, la patiente doit inspirer, souffler, puis inspirer, bloquer sa respiration, menton en avant et pousser efficacement vers le bas pendant combien de temps ?","Pendant la totalité de la contraction utérine;; Pendant la moitié de la contraction utérine;; Pendant la fin de la contraction utérine;; Pendant le début de la contraction utérine;; Pendant la pause entre les contractions utérines","[1.0, -1.0, -1.0, -1.0, -1.0]","La technique de poussée implique que la patiente pousse efficacement vers le bas pendant la totalité de la contraction utérine.","2024-06-13 04:25:20.397258","5-shot_llama3_basic_v1","OIC-031-12-B","Connaître les techniques de poussée et de dégagement","B"
"1000187","Quel est le but de la phase de détersion dans le processus de netteté ?","Éliminer les germes pathogènes de la peau;; Enlever les matières organiques extérieures qui pourraient entraver l'action de l'antiseptique ou du désinfectant;; Protéger la peau contre les infections;; Apporter un confort cutané;; Réduire l'inflammation cutanée","[-1.0, 1.0, 0.5, 0.0, 0.0]","La détersion a pour but d'éliminer les matières organiques extérieures qui pourraient gêner l'action de l'antiseptique ou du désinfectant.","2024-06-13 04:25:59.846004","5-shot_llama3_basic_v1","OIC-004-11-A","Connaître la définition et les règles de la détersion","A"
"1000188","Quel est le document écrit qui décrit très précisément les étapes et éléments d'une étude de recherche en santé ?","Protocole;; Méthodologie de la recherche;; Résultat principal;; Critère de jugement principal;; Résumé des résultats","[1.0, 0.0, 0.0, 0.0, 0.0]","Le protocole est un document écrit qui décrit précisément les étapes et éléments d'une étude de recherche en santé. La méthodologie de la recherche est l'ensemble des étapes à mettre en œuvre pour mener une étude, mais ce n'est pas un document écrit. Le résultat principal est le résultat attendu de l'étude, et le critère de jugement principal est l'élément utilisé pour évaluer le résultat de l'étude. Le résumé des résultats est la présentation des résultats de l'étude.","2024-06-13 04:26:22.708567","5-shot_llama3_basic_v1","OIC-020-02-A","La méthodologie de la recherche en santé","A"
